symbol,exchange,symbol_on_exchange,base_asset,quote_asset,expire_at,has_buy_sell_data,is_perpetual,margined,oi_lq_vol_denominated_in,has_long_short_ratio_data,has_ohlcv_data
GNS_USDT.Y,Y,GNS_USDT,GNS,USDT,,True,True,STABLE,BASE_ASSET,False,True
FIL-PERP.V,V,FIL-PERP,FIL,USDC,,True,True,STABLE,BASE_ASSET,False,True
PERP_LDO_USDT.W,W,PERP_LDO_USDT,LDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
BCH_USDT.Y,Y,BCH_USDT,BCH,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bonkusd.K,K,pf_bonkusd,BONK,USD,,True,True,STABLE,BASE_ASSET,False,True
BTCUSD_PERP.K,K,pi_xbtusd,BTC,USD,,True,True,COIN,QUOTE_ASSET,False,True
BANANA_USDT.Y,Y,BANANA_USDT,BANANA,USDT,,True,True,STABLE,BASE_ASSET,False,True
fi_xrpusd_241227.K,K,fi_xrpusd_241227,XRP,USD,2024-12-27 16:00:00,True,False,COIN,QUOTE_ASSET,False,True
DOGEUSD_PERP.0,0,DOGEUSD,DOGE,USD,,True,True,COIN,CONTRACTS,False,True
ICPUSDT_PERP.3,3,ICP-USDT-SWAP,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
STORJ_USDT.Y,Y,STORJ_USDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_GM30_USDT.W,W,PERP_GM30_USDT,GM30W,USDT,,True,True,STABLE,BASE_ASSET,False,True
MPL_USDT.Y,Y,MPL_USDT,MPL,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_gtcusd.K,K,pf_gtcusd,GTC,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_JTO_USDT.W,W,PERP_JTO_USDT,JTO,USDT,,True,True,STABLE,BASE_ASSET,False,True
TIAUSDT_PERP.4,4,TIA-USDT,TIA,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMTUSDT_PERP.3,3,GMT-USDT-SWAP,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZROUSDT_PERP.3,3,ZRO-USDT-SWAP,ZRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
LSK_USDT.Y,Y,LSK_USDT,LSK,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bandusd.K,K,pf_bandusd,BAND,USD,,True,True,STABLE,BASE_ASSET,False,True
MPC_USDT.Y,Y,MPC_USDT,MPC,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_bigtimeusd.K,K,pf_bigtimeusd,BIGTIME,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_CAKE_USDT.W,W,PERP_CAKE_USDT,CAKE,USDT,,True,True,STABLE,BASE_ASSET,False,True
XBTUSDTU24.0,0,XBTUSDTU24,BTC,USDT,2024-09-27 12:00:00,True,False,STABLE,BASE_ASSET,False,True
UNIUSDT_PERP.4,4,UNI-USDT,UNI,USDT,,True,True,STABLE,BASE_ASSET,False,True
MASKUSDT_PERP.3,3,MASK-USDT-SWAP,MASK,USDT,,True,True,STABLE,BASE_ASSET,False,True
HOT_USDT.Y,Y,HOT_USDT,HOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMX_USDT.Y,Y,GMX_USDT,GMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
AAVE-USD.8,8,AAVE-USD,AAVE,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_batusd.K,K,pf_batusd,BAT,USD,,True,True,STABLE,BASE_ASSET,False,True
BOMEUSDT_PERP.4,4,BOME-USDT,BOME,USDT,,True,True,STABLE,BASE_ASSET,False,True
XTZUSDT_PERP.3,3,XTZ-USDT-SWAP,XTZ,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRXUSD_PERP.3,3,TRX-USD-SWAP,TRX,USD,,True,True,COIN,QUOTE_ASSET,False,True
FLOWUSDT_PERP.3,3,FLOW-USDT-SWAP,FLOW,USDT,,True,True,STABLE,BASE_ASSET,False,True
LINKUSDT_PERP.0,0,LINKUSDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
LRCUSDT_PERP.3,3,LRC-USDT-SWAP,LRC,USDT,,True,True,STABLE,BASE_ASSET,False,True
LOOM_USDT.Y,Y,LOOM_USDT,LOOM,USDT,,True,True,STABLE,BASE_ASSET,False,True
WOOUSDT_PERP.0,0,WOOUSDT,WOO,USDT,,True,True,STABLE,BASE_ASSET,False,True
CRVUSD_PERP.3,3,CRV-USD-SWAP,CRV,USD,,True,True,COIN,QUOTE_ASSET,False,True
pf_hbarusd.K,K,pf_hbarusd,HBAR,USD,,True,True,STABLE,BASE_ASSET,False,True
FILUSDT_PERP.3,3,FIL-USDT-SWAP,FIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
MKR-PERP.V,V,MKR-PERP,MKR,USDC,,True,True,STABLE,BASE_ASSET,False,True
PERP_DYM_USDT.W,W,PERP_DYM_USDT,DYM,USDT,,True,True,STABLE,BASE_ASSET,False,True
SPA_USDT.Y,Y,SPA_USDT,SPA,USDT,,True,True,STABLE,BASE_ASSET,False,True
BAND_USDT.Y,Y,BAND_USDT,BAND,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPUSDT_PERP.0,0,XRPUSDT,XRP,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTC-27DEC24.2,2,BTC-27DEC24,BTC,USD,2024-12-27 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
POLYXUSDT_PERP.4,4,POLYX-USDT,POLYX,USDT,,True,True,STABLE,BASE_ASSET,False,True
REEF_USDT.Y,Y,REEF_USDT,REEF,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCUSDT_PERP.3,3,BTC-USDT-SWAP,BTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
XLMUSDT_PERP.3,3,XLM-USDT-SWAP,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZKUSDT_PERP.3,3,ZK-USDT-SWAP,ZK,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_SUNDOG_USDT.W,W,PERP_SUNDOG_USDT,SUNDOG,USDT,,True,True,STABLE,BASE_ASSET,False,True
BTCETH_PERP.0,0,XBTETH,BTC,ETH,,True,True,COIN,QUOTE_ASSET,False,True
PERP_NEO_USDT.W,W,PERP_NEO_USDT,NEO,USDT,,True,True,STABLE,BASE_ASSET,False,True
ICP-USD.8,8,ICP-USD,ICP,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_dymusd.K,K,pf_dymusd,DYM,USD,,True,True,STABLE,BASE_ASSET,False,True
ONT_USDT.Y,Y,ONT_USDT,ONT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_coreusd.K,K,pf_coreusd,CORE,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_TAIKO_USDT.W,W,PERP_TAIKO_USDT,TAIKO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_omgusd.K,K,pf_omgusd,OMG,USD,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDZ24.0,0,ETHUSDZ24,ETH,USD,2024-12-27 12:00:00,True,False,COIN,CONTRACTS,False,True
ADAUSD_PERP.4,4,ADA-USD,ADA,USD,,True,True,COIN,QUOTE_ASSET,False,True
PERP_LINK_USDT.W,W,PERP_LINK_USDT,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
KARRAT_USDT.Y,Y,KARRAT_USDT,KARRAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_arusd.K,K,pf_arusd,AR,USD,,True,True,STABLE,BASE_ASSET,False,True
TURBOUSDT_PERP.3,3,TURBO-USDT-SWAP,TURBO,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_THETA_USDT.W,W,PERP_THETA_USDT,THETA,USDT,,True,True,STABLE,BASE_ASSET,False,True
OPPERP.6,6,OPPERP,OP,USDC,,True,True,STABLE,BASE_ASSET,False,True
BDVOL_USDC-30OCT24.2,2,BTCDVOL_USDC-30OCT24,BTCDVOL,USDC,2024-10-30 08:00:00,True,False,STABLE,BASE_ASSET,False,True
STRKPERP.6,6,STRKPERP,STRK,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_stxusd.K,K,pf_stxusd,STX,USD,,True,True,STABLE,BASE_ASSET,False,True
ETH-4OCT24.2,2,ETH-4OCT24,ETH,USD,2024-10-04 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
NEIROCTO_USDT.Y,Y,NEIROCTO_USDT,NEIROCTO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_dashusd.K,K,pf_dashusd,DASH,USD,,True,True,STABLE,BASE_ASSET,False,True
COMPUSDT_PERP.3,3,COMP-USDT-SWAP,COMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
BIGTIME_USDT.Y,Y,BIGTIME_USDT,BIGTIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
GPTUSDT_PERP.3,3,GPT-USDT-SWAP,GPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
JASMY_USDT.Y,Y,JASMY_USDT,JASMY,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_AR_USDT.W,W,PERP_AR_USDT,AR,USDT,,True,True,STABLE,BASE_ASSET,False,True
ICPUSDT_PERP.4,4,ICP-USDT,ICP,USDT,,True,True,STABLE,BASE_ASSET,False,True
GMT_USDT.Y,Y,GMT_USDT,GMT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_powrusd.K,K,pf_powrusd,POWR,USD,,True,True,STABLE,BASE_ASSET,False,True
VELODROME_USDT.Y,Y,VELODROME_USDT,VELODROME,USDT,,True,True,STABLE,BASE_ASSET,False,True
FIO_USDT.Y,Y,FIO_USDT,FIO,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPBTC_PERP.F,F,XRPF0:BTCF0,XRP,BTC,,True,True,STABLE,BASE_ASSET,False,True
OGN_USDT.Y,Y,OGN_USDT,OGN,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRPUSD_PERP.4,4,XRP-USD,XRP,USD,,True,True,COIN,QUOTE_ASSET,False,True
pf_audiousd.K,K,pf_audiousd,AUDIO,USD,,True,True,STABLE,BASE_ASSET,False,True
NOTUSDT_PERP.4,4,NOT-USDT,NOT,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGE-PERP.V,V,DOGE-PERP,DOGE,USDC,,True,True,STABLE,BASE_ASSET,False,True
pf_filusd.K,K,pf_filusd,FIL,USD,,True,True,STABLE,BASE_ASSET,False,True
LTCBTC_PERP.F,F,LTCF0:BTCF0,LTC,BTC,,True,True,STABLE,BASE_ASSET,False,True
pf_balusd.K,K,pf_balusd,BAL,USD,,True,True,STABLE,BASE_ASSET,False,True
SUSHIUSD_PERP.3,3,SUSHI-USD-SWAP,SUSHI,USD,,True,True,COIN,QUOTE_ASSET,False,True
BLURUSDT_PERP.0,0,BLURUSDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_rezusd.K,K,pf_rezusd,REZ,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_truusd.K,K,pf_truusd,TRU,USD,,True,True,STABLE,BASE_ASSET,False,True
BTC-USD.8,8,BTC-USD,BTC,USD,,True,True,STABLE,BASE_ASSET,False,True
ATOMUSD_PERP.3,3,ATOM-USD-SWAP,ATOM,USD,,True,True,COIN,QUOTE_ASSET,False,True
pf_umausd.K,K,pf_umausd,UMA,USD,,True,True,STABLE,BASE_ASSET,False,True
BEAMX_USDT.Y,Y,BEAMX_USDT,BEAM,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETH-PERP.V,V,ETH-PERP,ETH,USDC,,True,True,STABLE,BASE_ASSET,False,True
ACH_USDT.Y,Y,ACH_USDT,ACH,USDT,,True,True,STABLE,BASE_ASSET,False,True
RSS3_USDT.Y,Y,RSS3_USDT,RSS3,USDT,,True,True,STABLE,BASE_ASSET,False,True
VOXEL_USDT.Y,Y,VOXEL_USDT,VOXEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
TWT_USDT.Y,Y,TWT_USDT,TWT,USDT,,True,True,STABLE,BASE_ASSET,False,True
KISHUUSDT_PERP.3,3,KISHU-USDT-SWAP,KISHU,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETCUSDT_PERP.F,F,ETCF0:USTF0,ETC,USDT,,True,True,STABLE,BASE_ASSET,False,True
GALAUSDT_PERP.3,3,GALA-USDT-SWAP,GALA,USDT,,True,True,STABLE,BASE_ASSET,False,True
WUSDT_PERP.0,0,WUSDT,W,USDT,,True,True,STABLE,BASE_ASSET,False,True
ATHUSD_PERP.0,0,ATHUSD,ATH,USD,,True,True,COIN,CONTRACTS,False,True
BTCUSDH25.6,6,BTCUSDH25,BTC,USD,2025-03-28 08:00:00,True,False,COIN,QUOTE_ASSET,False,True
OPUSDT_PERP.4,4,OP-USDT,OP,USDT,,True,True,STABLE,BASE_ASSET,False,True
MASKUSDT_PERP.4,4,MASK-USDT,MASK,USDT,,True,True,STABLE,BASE_ASSET,False,True
PYR_USDT.Y,Y,PYR_USDT,PYR,USDT,,True,True,STABLE,BASE_ASSET,False,True
AMP_USDT.Y,Y,AMP_USDT,AMP,USDT,,True,True,STABLE,BASE_ASSET,False,True
NEIROUSDT_PERP.0,0,NEIROUSDT,NEIRO,USDT,,True,True,STABLE,BASE_ASSET,False,True
QNT_USDT.Y,Y,QNT_USDT,QNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
CVX_USDT.Y,Y,CVX_USDT,CVX,USDT,,True,True,STABLE,BASE_ASSET,False,True
CATUSDT_PERP.0,0,CATUSDT,CAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
XLMUSDT_PERP.F,F,XLMF0:USTF0,XLM,USDT,,True,True,STABLE,BASE_ASSET,False,True
KASUSDT_PERP.4,4,KAS-USDT,KAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
AVAIL_USDT.Y,Y,AVAIL_USDT,AVAIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
EGLDUSDT_PERP.F,F,EGLDF0:USTF0,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_AEVO_USDT.W,W,PERP_AEVO_USDT,AEVO,USDT,,True,True,STABLE,BASE_ASSET,False,True
CAKEUSDT_PERP.4,4,CAKE-USDT,CAKE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PRIME_USDT.Y,Y,PRIME_USDT,PRIME,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDT_PERP.F,F,ETHF0:USTF0,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_maskusd.K,K,pf_maskusd,MASK,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_CFX_USDT.W,W,PERP_CFX_USDT,CFX,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_STORJ_USDT.W,W,PERP_STORJ_USDT,STORJ,USDT,,True,True,STABLE,BASE_ASSET,False,True
1INCHUSD_PERP.3,3,1INCH-USD-SWAP,1INCH,USD,,True,True,COIN,QUOTE_ASSET,False,True
ADA_USDT.Y,Y,ADA_USDT,ADA,USDT,,True,True,STABLE,BASE_ASSET,False,True
PEPEUSDT_PERP.0,0,PEPEUSDT,PEPE,USDT,,True,True,STABLE,BASE_ASSET,False,True
AVAXUSD_PERP.3,3,AVAX-USD-SWAP,AVAX,USD,,True,True,COIN,QUOTE_ASSET,False,True
BEL_USDT.Y,Y,BEL_USDT,BEL,USDT,,True,True,STABLE,BASE_ASSET,False,True
CATUSDT_PERP.4,4,CAT-USDT,CAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_TON_USDT.W,W,PERP_TON_USDT,TON,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORDIPERP.6,6,ORDIPERP,ORDI,USDC,,True,True,STABLE,BASE_ASSET,False,True
AGLDUSDT_PERP.3,3,AGLD-USDT-SWAP,AGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
DYMUSDT_PERP.0,0,DYMUSDT,DYM,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_neousd.K,K,pf_neousd,NEO,USD,,True,True,STABLE,BASE_ASSET,False,True
ARKM_USDT.Y,Y,ARKM_USDT,ARKM,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZKF_USDT.Y,Y,ZKF_USDT,ZKF,USDT,,True,True,STABLE,BASE_ASSET,False,True
POPCATUSDT_PERP.0,0,POPCATUSDT,POPCAT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ff_ethusd_241227.K,K,ff_ethusd_241227,ETH,USD,2024-12-27 08:00:00,True,False,STABLE,BASE_ASSET,False,True
ZRXUSDT_PERP.3,3,ZRX-USDT-SWAP,ZRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
BNBUSDT_PERP.0,0,BNBUSDT,BNB,USDT,,True,True,STABLE,BASE_ASSET,False,True
SHIBUSDT_PERP.4,4,SHIB-USDT,SHIB,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ENS_USDT.W,W,PERP_ENS_USDT,ENS,USDT,,True,True,STABLE,BASE_ASSET,False,True
LQTYUSDT_PERP.3,3,LQTY-USDT-SWAP,LQTY,USDT,,True,True,STABLE,BASE_ASSET,False,True
SUNDOG_USDT.Y,Y,SUNDOG_USDT,SUNDOG,USDT,,True,True,STABLE,BASE_ASSET,False,True
DENT_USDT.Y,Y,DENT_USDT,DENT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_kavausd.K,K,pf_kavausd,KAVA,USD,,True,True,STABLE,BASE_ASSET,False,True
WEMIX_USDT.Y,Y,WEMIX_USDT,WEMIX,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_MERL_USDT.W,W,PERP_MERL_USDT,MERL,USDT,,True,True,STABLE,BASE_ASSET,False,True
TRXUSDT_PERP.3,3,TRX-USDT-SWAP,TRX,USDT,,True,True,STABLE,BASE_ASSET,False,True
WLDUSDT_PERP.0,0,WLDUSDT,WLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
DOGE_USDT.Y,Y,DOGE_USDT,DOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
UMA_USDT.Y,Y,UMA_USDT,UMA,USDT,,True,True,STABLE,BASE_ASSET,False,True
BADGER_USDT.Y,Y,BADGER_USDT,BADGER,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORDIUSDT_PERP.4,4,ORDI-USDT,ORDI,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_XAI_USDT.W,W,PERP_XAI_USDT,XAI,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_superusd.K,K,pf_superusd,SUPER,USD,,True,True,STABLE,BASE_ASSET,False,True
TRYUSDT_PERP.F,F,TRYF0:USTF0,TRY,USDT,,True,True,STABLE,BASE_ASSET,False,True
MAV_USDT.Y,Y,MAV_USDT,MAV,USDT,,True,True,STABLE,BASE_ASSET,False,True
ORBS_USDT.Y,Y,ORBS_USDT,ORBS,USDT,,True,True,STABLE,BASE_ASSET,False,True
LOOKS_USDT.Y,Y,LOOKS_USDT,LOOKS,USDT,,True,True,STABLE,BASE_ASSET,False,True
FTM-PERP.V,V,FTM-PERP,FTM,USDC,,True,True,STABLE,BASE_ASSET,False,True
LDOUSDT_PERP.0,0,LDOUSDT,LDO,USDT,,True,True,STABLE,BASE_ASSET,False,True
QTUM_USDT.Y,Y,QTUM_USDT,QTUM,USDT,,True,True,STABLE,BASE_ASSET,False,True
LPTUSDT_PERP.4,4,LPT-USDT,LPT,USDT,,True,True,STABLE,BASE_ASSET,False,True
PROM_USDT.Y,Y,PROM_USDT,PROM,USDT,,True,True,STABLE,BASE_ASSET,False,True
MOBILE_USDT.Y,Y,MOBILE_USDT,MOBILE,USDT,,True,True,STABLE,BASE_ASSET,False,True
BABYDOGEUSDT_PERP.4,4,BABYDOGE-USDT,BABYDOGE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_RDNT_USDT.W,W,PERP_RDNT_USDT,RDNT,USDT,,True,True,STABLE,BASE_ASSET,False,True
RACA_USDT.Y,Y,RACA_USDT,RACA,USDT,,True,True,STABLE,BASE_ASSET,False,True
DMAIL_USDT.Y,Y,DMAIL_USDT,DMAIL,USDT,,True,True,STABLE,BASE_ASSET,False,True
SSVUSDT_PERP.3,3,SSV-USDT-SWAP,SSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
AXSUSDT_PERP.F,F,AXSF0:USTF0,AXS,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTCUSDT_PERP.4,4,LTC-USDT,LTC,USDT,,True,True,STABLE,BASE_ASSET,False,True
EGLDUSDT_PERP.3,3,EGLD-USDT-SWAP,EGLD,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_DYDX_USDT.W,W,PERP_DYDX_USDT,DYDX,USDT,,True,True,STABLE,BASE_ASSET,False,True
XRP-PERP.V,V,XRP-PERP,XRP,USDC,,True,True,STABLE,BASE_ASSET,False,True
AUCTIONUSDT_PERP.3,3,AUCTION-USDT-SWAP,AUCTION,USDT,,True,True,STABLE,BASE_ASSET,False,True
FLOKIUSDT_PERP.4,4,FLOKI-USDT,FLOKI,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_ILV_USDT.W,W,PERP_ILV_USDT,ILV,USDT,,True,True,STABLE,BASE_ASSET,False,True
APE-PERP.V,V,APE-PERP,APE,USDC,,True,True,STABLE,BASE_ASSET,False,True
ETHUSD.7,7,ETHUSD,ETH,USD,,True,True,STABLE,BASE_ASSET,False,True
STX-PERP.V,V,STX-PERP,STX,USDC,,True,True,STABLE,BASE_ASSET,False,True
IMX_USDT.Y,Y,IMX_USDT,IMX,USDT,,True,True,STABLE,BASE_ASSET,False,True
BLUR_USDT.Y,Y,BLUR_USDT,BLUR,USDT,,True,True,STABLE,BASE_ASSET,False,True
EOSUSDT_PERP.F,F,EOSF0:USTF0,EOS,USDT,,True,True,STABLE,BASE_ASSET,False,True
WIN_USDT.Y,Y,WIN_USDT,WIN,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_icxusd.K,K,pf_icxusd,ICX,USD,,True,True,STABLE,BASE_ASSET,False,True
fi_xbtusd_240927.K,K,fi_xbtusd_240927,BTC,USD,2024-09-27 15:00:00,True,False,COIN,QUOTE_ASSET,False,True
XEM_USDT.Y,Y,XEM_USDT,XEM,USDT,,True,True,STABLE,BASE_ASSET,False,True
AEVOUSDT_PERP.4,4,AEVO-USDT,AEVO,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_pythusd.K,K,pf_pythusd,PYTH,USD,,True,True,STABLE,BASE_ASSET,False,True
BSV_USDT.Y,Y,BSV_USDT,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
BSVUSDT_PERP.3,3,BSV-USDT-SWAP,BSV,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_cloudusd.K,K,pf_cloudusd,CLOUD,USD,,True,True,STABLE,BASE_ASSET,False,True
BAL_USDT.Y,Y,BAL_USDT,BAL,USDT,,True,True,STABLE,BASE_ASSET,False,True
LTC-PERP.V,V,LTC-PERP,LTC,USDC,,True,True,STABLE,BASE_ASSET,False,True
BOME_USDT.Y,Y,BOME_USDT,BOME,USDT,,True,True,STABLE,BASE_ASSET,False,True
TAIKO_USDT.Y,Y,TAIKO_USDT,TAIKO,USDT,,True,True,STABLE,BASE_ASSET,False,True
IOSTUSDT_PERP.3,3,IOST-USDT-SWAP,IOST,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_cotiusd.K,K,pf_cotiusd,COTI,USD,,True,True,STABLE,BASE_ASSET,False,True
MEWUSDT_PERP.4,4,MEW-USDT,MEW,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_mkrusd.K,K,pf_mkrusd,MKR,USD,,True,True,STABLE,BASE_ASSET,False,True
PERP_KAS_USDT.W,W,PERP_KAS_USDT,KAS,USDT,,True,True,STABLE,BASE_ASSET,False,True
HBAR_USDT.Y,Y,HBAR_USDT,HBAR,USDT,,True,True,STABLE,BASE_ASSET,False,True
PHA_USDT.Y,Y,PHA_USDT,PHA,USDT,,True,True,STABLE,BASE_ASSET,False,True
CYBERUSDT_PERP.4,4,CYBER-USDT,CYBER,USDT,,True,True,STABLE,BASE_ASSET,False,True
ETHUSDT_PERP.0,0,ETHUSDT,ETH,USDT,,True,True,STABLE,BASE_ASSET,False,True
XAUTUSDT_PERP.F,F,XAUTF0:USTF0,XAUT,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZKL_USDT.Y,Y,ZKL_USDT,ZKL,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_api3usd.K,K,pf_api3usd,API3,USD,,True,True,STABLE,BASE_ASSET,False,True
POL-PERP.V,V,POL-PERP,POL,USDC,,True,True,STABLE,BASE_ASSET,False,True
SUI-PERP.V,V,SUI-PERP,SUI,USDC,,True,True,STABLE,BASE_ASSET,False,True
LINKUSDT_PERP.F,F,LINKF0:USTF0,LINK,USDT,,True,True,STABLE,BASE_ASSET,False,True
CELO_USDT.Y,Y,CELO_USDT,CELO,USDT,,True,True,STABLE,BASE_ASSET,False,True
METISUSDT_PERP.3,3,METIS-USDT-SWAP,METIS,USDT,,True,True,STABLE,BASE_ASSET,False,True
RATS_USDT.Y,Y,RATS_USDT,RATS,USDT,,True,True,STABLE,BASE_ASSET,False,True
PIXFI_USDT.Y,Y,PIXFI_USDT,PIXFI,USDT,,True,True,STABLE,BASE_ASSET,False,True
DYM_USDT.Y,Y,DYM_USDT,DYM,USDT,,True,True,STABLE,BASE_ASSET,False,True
BCH-USD.8,8,BCH-USD,BCH,USD,,True,True,STABLE,BASE_ASSET,False,True
JOEUSDT_PERP.3,3,JOE-USDT-SWAP,JOE,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_PEOPLE_USDT.W,W,PERP_PEOPLE_USDT,PEOPLE,USDT,,True,True,STABLE,BASE_ASSET,False,True
CVXUSDT_PERP.3,3,CVX-USDT-SWAP,CVX,USDT,,True,True,STABLE,BASE_ASSET,False,True
OAX_USDT.Y,Y,OAX_USDT,OAX,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_memeusd.K,K,pf_memeusd,MEME,USD,,True,True,STABLE,BASE_ASSET,False,True
APT_USDT.Y,Y,APT_USDT,APT,USDT,,True,True,STABLE,BASE_ASSET,False,True
pf_shibusd.K,K,pf_shibusd,SHIB,USD,,True,True,STABLE,BASE_ASSET,False,True
pf_hntusd.K,K,pf_hntusd,HNT,USD,,True,True,STABLE,BASE_ASSET,False,True
LADYSUSDT_PERP.4,4,LADYS-USDT,LADYS,USDT,,True,True,STABLE,BASE_ASSET,False,True
SLN_USDT.Y,Y,SLN_USDT,SLN,USDT,,True,True,STABLE,BASE_ASSET,False,True
ZECUSDT_PERP.F,F,ZECF0:USTF0,ZEC,USDT,,True,True,STABLE,BASE_ASSET,False,True
AMB_USDT.Y,Y,AMB_USDT,AMB,USDT,,True,True,STABLE,BASE_ASSET,False,True
MBOX_USDT.Y,Y,MBOX_USDT,MBOX,USDT,,True,True,STABLE,BASE_ASSET,False,True
PERP_RATS_USDT.W,W,PERP_RATS_USDT,RATS,USDT,,True,True,STABLE,BASE_ASSET,False,True
VELO_USDT.Y,Y,VELO_USDT,VELO,USDT,,True,True,STABLE,BASE_ASSET,False,True
SNX-PERP.V,V,SNX-PERP,SNX,USDC,,True,True,STABLE,BASE_ASSET,False,True
DOGEUSD_PERP.3,3,DOGE-USD-SWAP,DOGE,USD,,True,True,COIN,QUOTE_ASSET,False,True
WIFUSDT_PERP.3,3,WIF-USDT-SWAP,WIF,USDT,,True,True,STABLE,BASE_ASSET,False,True
BMEXUSD_PERP.0,0,BMEXUSD,BMEX,USD,,True,True,COIN,CONTRACTS,False,True
